date,PET.MCRIMXX2.M,STEO.COPC_OPEC.M,STEO.COPRPUS.M,STEO.COPS_OPEC.M,STEO.CORIPUS.M,STEO.PAPR_NONOPEC.M,STEO.PAPR_OPEC.M,STEO.PASC_OECD_T3.M,STEO.PATC_NON_OECD.M,STEO.PATC_OECD.M,STEO.T3_STCHANGE_NOECD.M,STEO.T3_STCHANGE_OOECD.M,CPIENGSL,CAPG211S,CAPUTLG211S,IPG211S,IPG211111CN,INDPRO,IPN213111N,PCU211211,WTISPLC,GPR,SP500_returns,OECD.GDP.GROWTH,Non-OECD.GDP.GROWTH,exchange_rate,oil_price_return
2008-07-01,5588.0,30.469,5.176795,1.03,15.255452,54.006354132,34.00638,2646.581,38.850692102,48.314633456,0.71613981383,-1.1695483871,271.149,62.6006,96.9645,60.7004,79.5818,99.4194,161.2155,490.4,133.44,89.73957061767578,-0.0098593711853027,0.37881000206977,5.18898342836607,1.5769695652174,-0.003658627641305201
2008-08-01,5825.0,30.445,5.002976,1.13,14.94729,53.182228624,33.893385,2662.504,38.923855157,47.106466403,-0.5317436769,-0.11383870968,262.566,62.7244,94.49,59.2682,76.9113,97.8491,168.3185,383.6,116.61,88.55410766601562,0.0121904646691215,0.37881000206977,5.18898342836607,1.4975380952381,-0.12612410071942448
2008-09-01,4549.0,30.415,3.973586,1.33,12.759367,51.770452243,33.659142,2650.289,39.35073421,46.974793782,0.32953374837,0.35886666667,260.125,62.8539,78.9513,49.6239,60.9813,93.5576,173.8967,341.2,103.9,88.54255676269531,-0.0907914335437921,0.37881000206977,5.18898342836607,1.43695,-0.1089957979590086
2008-10-01,5313.0,30.386,4.737689,1.38,14.552419,53.438744803,33.579412,2660.185,38.460697742,48.672073217,0.41435609131,-0.084161290323,238.065,62.9891,89.312,56.2568,72.7737,94.4985,174.2236,259.4,76.65,64.15979766845703,-0.1694245240177707,0.37881000206977,5.18898342836607,1.3322086956522,-0.26227141482194416
2008-11-01,5243.0,30.222,5.078097,1.93,14.606133,53.874990543,32.882678,2684.347,36.958890883,47.12422745,-1.8692502109,-0.10793333333,195.155,63.1299,93.1402,58.7993,78.0311,93.2617,171.5417,199.5,57.44,79.08097076416016,-0.0748490423387097,0.37881000206977,5.18898342836607,1.273215,-0.2506196999347685
2008-12-01,5099.0,30.22,5.102691,2.53,14.352226,53.166110296,32.298036,2687.705,37.43390464,48.312877112,0.39079674538,0.042483870968,176.583,63.275,92.5896,58.5861,78.4179,90.6266,161.4104,184.1,41.02,92.3664321899414,0.0078215766334994,0.37881000206977,5.18898342836607,1.3449428571429,-0.2858635097493035
2009-01-01,5032.0,30.438484,5.144106,3.690484,14.146161,53.042329039,31.383982,2717.354,36.825034612,47.379128805,0.79759431368,-0.10574193548,178.661,63.4242,94.2635,59.7859,78.9641,88.3712,145.9137,180.3,41.74,85.36947631835938,-0.0856573430580542,-3.38709748000144,-2.60460764455689,1.3238666666667,0.017552413456850324
2009-02-01,4482.0,30.46,5.239229,3.79,14.13375,53.724060426,31.365532,2727.394,37.972422986,47.633058301,0.93713886137,-0.030678571429,183.721,63.578,94.5243,60.0967,80.4747,87.843,127.0588,154.1,39.16,67.45267486572266,-0.1099311976201994,-3.38709748000144,-2.60460764455689,1.27847,-0.061811212266411286
2009-03-01,4714.0,30.354,5.218583,3.79,14.118452,53.612387979,31.322019,2736.306,38.657820964,47.161750465,1.4068096114,0.31003225806,178.415,63.7356,93.8798,59.8349,80.0694,86.4689,106.4909,154.1,47.98,72.64462280273438,0.0854044619953229,-3.38709748000144,-2.60460764455689,1.3049818181818,0.2252298263534218
2009-04-01,4384.0,30.55,5.278119,3.84,14.3823,53.782158497,31.543488,2734.18,39.095113127,45.894862207,-0.20700449552,0.30823333333,177.552,63.8957,94.0912,60.1202,81.1448,85.7903,97.2016,157.0,49.79,85.6884994506836,0.0939250791482633,-3.38709748000144,-2.60460764455689,1.31903,0.037724051688203364
2009-05-01,3941.0,30.575,5.376916,3.84,14.482613,53.662140603,31.613841,2740.751,39.700247853,44.333922651,-0.93590787296,0.19380645161,179.83,64.059,94.6921,60.6588,82.6268,84.9436,92.9899,168.6,59.16,89.68086242675781,0.0530814463851665,-3.38709748000144,-2.60460764455689,1.365045,0.18819039967865026
2009-06-01,4300.0,30.706,5.269312,3.89,14.850233,53.853246333,31.714609,2751.597,40.732615783,46.0922929,1.6985866832,-0.0011,197.033,64.2254,94.3873,60.6206,80.9552,84.6746,89.5325,192.2,69.68,81.10958862304688,0.0001958272656099,-3.38709748000144,-2.60460764455689,1.4016454545455,0.17782285327924297
2009-07-01,4223.0,30.93,5.397947,3.92,14.636355,54.460402279,31.932964,2757.839,41.103680336,45.877949107,0.78948897069,-0.015258064516,195.778,64.3928,96.0593,61.8552,82.9206,85.6853,89.4017,179.9,64.09,83.43962097167969,0.0741417271477842,-3.38709748000144,-2.60460764455689,1.4087695652174,-0.08022388059701502
2009-08-01,4232.0,31.366,5.417568,4.32,14.592645,54.068009286,31.988895,2766.597,40.299074843,45.470189182,-0.0051886475919,-0.80151612903,201.583,64.5608,96.049,62.01,83.1704,86.6393,91.008,194.8,71.06,73.37187957763672,0.0335601888685441,-3.38709748000144,-2.60460764455689,1.4268,0.10875331564986745
2009-09-01,4626.0,31.881,5.558828,4.82,14.710133,54.522095087,31.947993,2770.985,40.514749993,46.238689133,0.46275103944,0.3115,202.777,64.7297,96.2598,62.3087,85.4523,87.3821,92.6742,186.6,69.46,92.8399887084961,0.0357233457231196,-3.38709748000144,-2.60460764455689,1.4561636363636,-0.02251618350689566
2009-10-01,4277.0,31.885,5.52444,4.82,14.09529,54.96008071,31.959615,2722.653,40.398987492,46.511487442,-1.5684788403,0.80670967742,204.719,64.8995,95.3678,61.8933,84.8308,87.5809,93.9703,210.8,75.82,90.57640075683594,-0.0197620005268142,-3.38709748000144,-2.60460764455689,1.4816363636364,0.09156348977828976
2009-11-01,4228.0,31.921,5.394599,4.82,13.8976,55.05944041,31.999427,2732.297,39.46337823,46.075674493,-1.1634146864,-0.72906666667,210.932,65.0707,93.7123,60.9793,82.7085,87.9388,97.6306,233.5,78.08,82.10176086425781,0.0573640614537276,-3.38709748000144,-2.60460764455689,1.4914476190476,0.02980743867053559
2009-12-01,3834.0,32.003,5.451727,4.92,13.983419,54.589105641,31.996755,2649.98,40.905184297,47.739541335,-0.58081242849,1.4279677419,209.915,65.2424,93.2282,60.8243,83.6406,88.2404,100.779,235.5,74.3,92.94691467285156,0.0177705709193383,-3.38709748000144,-2.60460764455689,1.4613590909091,-0.048411885245901676
2010-01-01,4251.0,32.187,5.404146,5.249896,13.666484,54.933168077,31.329196816,2701.626,38.607199909,45.527346735,-0.46194728073,-1.5730645161,212.807,65.4151,93.4189,61.1101,82.8886,89.1897,106.1012,271.6,78.22,91.58102416992188,-0.0369742456922621,2.95466807957807,2.62651993728136,1.42721,0.05275908479138636
2010-02-01,4287.0,32.116,5.553415,5.199746,13.94975,55.294712169,31.407438816,2687.072,41.303324026,47.57998411,1.6612285803,0.48814285714,209.624,65.59,94.5048,61.9856,85.3248,89.5046,111.4233,257.3,76.42,80.72535705566406,0.028513689046546,2.95466807957807,2.62651993728136,1.36857,-0.02301201738685754
2010-03-01,4758.0,31.969,5.515364,5.10996,14.313677,55.644497133,31.321666816,2668.572,41.162225709,47.397203106,0.99636164098,0.69412903226,209.326,65.7673,94.1346,61.9098,84.6772,90.1356,115.3643,250.9,81.24,74.116943359375,0.0587964255454973,2.95466807957807,2.62651993728136,1.356852173913,0.06307249411148907
2010-04-01,4971.0,32.258,5.392303,5.409852,15.130833,55.808747664,31.308511816,2714.324,41.331503407,46.322088558,2.061232486,-0.7803,209.219,65.9468,93.4559,61.6312,82.7844,90.4607,118.0541,240.0,84.48,88.76158142089844,0.0147592304820129,2.95466807957807,2.62651993728136,1.34057,0.03988183161004444
2010-05-01,4711.0,32.293,5.400864,5.499673,15.215097,56.14464244,31.260715815,2744.411,40.915649382,45.184339629,-0.33498214825,-0.31867741935,206.631,66.1313,93.5231,61.8481,82.9151,91.7014,116.8565,226.8,73.84,88.95870971679688,-0.0819758420731905,2.95466807957807,2.62651993728136,1.2565333333333,-0.12594696969696972
2010-06-01,4997.0,32.429,5.379502,5.430283,15.3818,55.585067928,31.491666816,2748.335,43.177925606,47.196157573,3.4280484357,0.22243333333,203.764,66.3224,93.6595,62.1172,82.7532,91.9033,110.7835,226.7,75.35,96.45369720458984,-0.0538824422398385,2.95466807957807,2.62651993728136,1.22085,0.020449620801733293
2010-07-01,4834.0,32.185,5.297872,5.330335,15.518936,56.066135119,31.335339816,2756.505,41.408347305,46.977856693,1.2481161609,0.202,206.877,66.5195,93.8671,62.44,81.4937,92.2549,111.0677,232.7,76.37,79.38137817382812,0.0687778495746351,2.95466807957807,2.62651993728136,1.277,0.013536828135368495
2010-08-01,4727.0,32.235,5.447333,5.319837,15.109936,55.914014853,31.402653816,2790.554,42.157126689,47.534042529,3.4726940979,-0.88603225806,208.77,66.725,95.165,63.4988,83.6856,92.5936,115.3315,235.5,76.82,80.99386596679688,-0.0474491836326047,2.95466807957807,2.62651993728136,1.2894181818182,0.005892366112347558
2010-09-01,4745.0,32.315,5.615764,5.329896,14.740133,55.949273427,31.506817816,2736.985,42.830106667,48.055382989,1.6414984141,1.7413,209.832,66.9402,96.5357,64.6212,86.2915,92.8533,116.2163,219.6,75.31,71.16854858398438,0.0875511030511355,2.95466807957807,2.62651993728136,1.3067,-0.01965633949492307
2010-10-01,3987.0,32.301,5.630558,5.33985,14.000032,56.250315913,31.495528816,2754.127,41.531227149,46.724893121,1.0644368318,-0.96712903226,216.71,67.1666,95.8644,64.3889,86.4411,92.6033,117.498,233.4,81.9,65.99193572998047,0.0368559940355406,2.95466807957807,2.62651993728136,1.389780952381,0.08750497941840396
2010-11-01,4182.0,32.232,5.575722,5.290083,14.637,56.583946035,31.482299816,2727.333,42.923413741,47.604329657,1.5682642138,0.22926666667,219.496,67.4056,94.8937,63.9637,85.6213,92.6686,118.8438,235.6,84.14,94.70516967773438,-0.0022902497465766,2.95466807957807,2.62651993728136,1.3660954545455,0.027350427350427253
2010-12-01,4180.0,32.367,5.607447,5.239687,14.976097,56.410592617,31.666702816,2664.244,43.570334973,48.519280754,1.9771267461,0.94635483871,227.13,67.6566,95.2294,64.429,86.1634,93.5916,121.6994,256.4,89.04,97.20389556884766,0.065300040347155,2.95466807957807,2.62651993728136,1.3220130434783,0.058236272878535944
2011-01-01,4551.0,32.666521,5.496552,4.738903,14.422807,56.297464241,32.637213041,2724.459761,41.598316477,46.114866818,0.72088540009,-1.4792258065,229.258,67.9206,93.6407,63.6013,84.4668,93.3889,122.8064,261.7,89.42,79.42161560058594,0.0226455743591391,1.89629816557309,4.41478463388236,1.3359666666667,0.00426774483378245
2011-02-01,4101.0,32.19208,5.405516,4.319258,13.676036,55.598512883,32.595329041,2652.434502,42.55007511,47.748084393,-0.46804881359,1.5281071429,232.068,68.1998,90.7112,61.8648,83.0401,93.0045,124.3604,259.7,89.58,90.01448822021484,0.0319565637280934,1.89629816557309,4.41478463388236,1.364895,0.0017893088794451728
2011-03-01,4198.0,30.993202,5.61801,4.32013,14.451226,56.039969011,31.259313041,2632.445624,41.867650956,47.014962881,0.93852927014,0.54593548387,240.079,68.4949,94.5168,64.7391,86.3079,93.9684,125.9865,275.0,102.94,136.8883056640625,-0.0010473129391664,1.89629816557309,4.41478463388236,1.3999173913043,0.14914043313239556
2011-04-01,4097.0,30.88901,5.561917,4.119548,14.230567,55.91057916,31.372733041,2660.207001,42.405991917,44.885515162,0.93357411162,-0.8246,247.977,68.8055,94.3564,64.9224,85.3975,93.6571,132.0759,297.6,110.04,91.01776885986328,0.028495380666536,1.89629816557309,4.41478463388236,1.4441789473684,0.06897221682533528
2011-05-01,4299.0,31.078202,5.624622,4.120193,14.717807,55.522870017,31.601328041,2679.375299,42.797729721,44.701457734,0.99332159026,0.25167741935,250.744,69.1346,94.7682,65.5176,86.3314,93.7723,137.6045,289.1,101.33,105.34491729736328,-0.0135009528952232,1.89629816557309,4.41478463388236,1.4348636363636,-0.07915303525990558
2011-06-01,4574.0,30.974843,5.589094,3.419777,15.294167,55.830069847,32.211424041,2670.030582,43.087984083,46.355610912,1.090243874,0.37246666667,245.534,69.4841,94.9658,65.9861,85.8004,94.0493,140.211,281.9,96.29,84.391845703125,-0.0182574616524793,1.89629816557309,4.41478463388236,1.4388409090909,-0.049738478239415684
2011-07-01,4580.0,31.012361,5.439853,3.220216,15.589387,56.059221821,32.491609041,2685.458585,43.004227553,46.138463821,0.82127996434,-0.0031935483871,246.187,69.8513,93.4533,65.2783,83.5255,94.4958,145.1555,286.8,97.19,78.92475891113281,-0.0214744253066662,1.89629816557309,4.41478463388236,1.4264285714286,0.009346764980787015
2011-08-01,4323.0,30.896042,5.665089,3.069923,15.556097,56.519242466,32.531516041,2685.716597,43.297630644,47.664761348,1.2180532267,0.038709677419,246.88,70.2387,95.1748,66.8496,86.9308,95.0974,150.5951,264.3,86.33,86.95156860351562,-0.0567911079523288,1.89629816557309,4.41478463388236,1.4343217391304,-0.11173989093528136
2011-09-01,4032.0,31.113345,5.613714,3.270302,15.274933,55.792672284,32.533585041,2652.44943,43.175379682,46.944398539,0.66778199675,0.59506666667,248.55,70.6478,93.5261,66.0742,85.8804,95.0244,152.7767,270.8,85.61,83.35044860839844,-0.0717619880808965,1.89629816557309,4.41478463388236,1.377,-0.008340090350978824
2011-10-01,4053.0,31.087882,5.902495,3.519861,14.569645,56.476465821,32.328401041,2627.968766,42.965691712,46.210323733,-0.41855025567,0.39487096774,246.655,71.08,95.8512,68.131,90.5414,95.6891,156.988,262.9,86.41,76.33993530273438,0.1077230384374414,1.89629816557309,4.41478463388236,1.3706333333333,0.009344702721644671
2011-11-01,3863.0,31.442345,6.038558,3.170404,14.960067,56.767717284,33.048507041,2638.85365,44.472541588,46.666340312,1.6854870422,-0.38716666667,247.64,71.536,96.8931,69.3134,92.3169,95.6778,158.031,278.0,97.21,83.15767669677734,-0.0050587151070113,1.89629816557309,4.41478463388236,1.3555727272727,0.12498553408170343
2011-12-01,3816.0,31.474882,6.112491,3.169653,14.842258,57.104407112,33.094351041,2584.067622,43.619736125,47.171443447,-1.1748698063,1.0668709677,243.353,72.0147,97.1132,69.9357,92.7918,96.1809,159.5872,267.7,98.57,85.34132385253906,0.0085327636666361,1.89629816557309,4.41478463388236,1.3179047619048,0.01399033021294116
2012-01-01,3814.0,31.333459,6.176529,2.820231,14.374065,57.113961066,33.457691858,2639.664407,42.385251576,45.241787221,-1.1511694492,-1.1632903226,244.876,72.5166,97.9394,71.0223,94.773,96.7595,160.6166,264.4,100.24,79.63497161865234,0.0435830627049853,1.37066183436407,0.311740903275364,1.2904863636364,0.016942274525717727
2012-02-01,3788.0,31.374564,6.268391,2.619547,14.615379,57.182652043,33.701213858,2624.378678,44.068038214,47.698202141,0.3552803511,0.36903448276,248.898,73.0434,97.2354,71.0241,96.0774,97.0662,160.1912,257.1,102.25,92.4458236694336,0.0405894637681172,1.37066183436407,0.311740903275364,1.3224095238095,0.02005187549880283
2012-03-01,4066.0,31.656882,6.327048,2.539132,14.47629,56.526595389,34.092489858,2635.658445,43.927666393,45.884898596,-0.44265680536,0.18951612903,249.742,73.5944,97.215,71.5448,96.9254,96.5609,160.5684,259.7,106.19,88.75997924804688,0.0313323145314419,1.37066183436407,0.311740903275364,1.3201,0.03853300733496323
2012-04-01,4090.0,31.800675,6.320018,2.53893,14.609433,56.749142571,34.270312858,2655.7926,43.368632838,44.796943443,-2.1827406483,-0.5973,249.677,74.1669,96.391,71.4902,96.8543,97.251,160.6606,247.7,103.33,96.01668548583984,-0.0074974523724959,1.37066183436407,0.311740903275364,1.3161736842105,-0.026932856201148825
2012-05-01,4447.0,31.651622,6.369539,2.73904,15.096677,56.700967453,33.916298858,2662.212852,44.709567678,45.579595158,-0.12099857085,0.22593548387,241.806,74.7626,96.5536,72.1859,97.7059,97.4595,163.1734,227.4,94.7,78.17115783691406,-0.0626507257145436,1.37066183436407,0.311740903275364,1.2788909090909,-0.08351882318784476
2012-06-01,4415.0,31.509675,6.275412,2.459026,15.636533,56.295503571,34.045208858,2665.625895,44.660517131,46.000352368,0.43392517061,0.29336666667,235.897,75.3821,95.7909,72.2092,96.4381,97.4768,164.6083,208.4,82.41,77.82243347167969,0.0395549822283363,1.37066183436407,0.311740903275364,1.2526285714286,-0.12977824709609298
2012-07-01,4160.0,31.450042,6.431241,2.469875,15.66529,56.798050356,33.995744858,2697.873593,45.502304845,46.007125775,1.7558514714,-0.97941935484,233.568,76.0182,97.0086,73.7442,98.7754,97.6714,164.1363,219.4,87.93,82.80802154541016,0.0125975742047879,1.37066183436407,0.311740903275364,1.2288454545455,0.06698216235893706
2012-08-01,4142.0,31.431723,6.350558,2.369647,15.324581,56.810657905,34.071380858,2697.921455,44.677627634,46.729298,0.52643080678,-0.38809677419,244.987,76.6667,94.9565,72.8,97.3527,97.2734,163.1349,240.3,94.16,74.87835693359375,0.0197633695060857,1.37066183436407,0.311740903275364,1.2399956521739,0.07085181394290907
2012-09-01,4063.0,31.552,6.598051,2.599154,14.910133,56.267919238,33.902149858,2709.462514,44.826014209,45.115732281,0.12311269477,0.2713,252.987,77.325,96.6311,74.72,100.9649,97.2217,160.7229,242.8,94.72,69.28050994873047,0.0242361536177753,1.37066183436407,0.311740903275364,1.28557,0.005947323704333041
2012-10-01,3998.0,31.044042,6.969575,2.59932,14.843452,57.518081066,33.354045858,2672.784735,46.068101743,46.552084522,0.56490517924,0.87125806452,256.017,77.9931,98.2466,76.6256,106.848,97.5311,159.3256,240.3,89.57,81.66366577148438,-0.0197894097162939,1.37066183436407,0.311740903275364,1.2974173913043,-0.054370777027027084
2012-11-01,3984.0,31.2,7.082385,2.819124,15.0853,58.006711905,33.358308858,2667.04977,45.98314199,46.49860787,0.92556359843,0.1944,248.819,78.6718,98.1196,77.1925,108.2441,97.9084,159.3172,241.2,86.66,81.38964080810547,0.0028467166850427,1.37066183436407,0.311740903275364,1.2827727272727,-0.03248855643630677
2012-12-01,3410.0,31.062882,7.105858,3.11911,15.330226,58.073918242,32.968124858,2639.698356,45.518896477,45.92992305,-0.46533370097,0.75451612903,244.708,79.3567,97.6983,77.5302,109.0409,98.1884,158.6368,242.6,88.25,74.83155822753906,0.0070682309562846,1.37066183436407,0.311740903275364,1.3119368421053,0.018347565197322835
2013-01-01,3591.0,30.927042,7.082895,3.269706,14.567226,57.601438669,32.610135969,2650.010869,45.952463364,45.747154726,1.8380277423,-0.2515483871,245.025,80.0477,96.9382,77.5968,108.0645,98.1736,158.061,249.7,94.69,90.6574935913086,0.0504280964668688,1.61809971387292,5.1670217164929,1.3288045454545,0.07297450424929175
2013-02-01,2946.0,30.860513,7.145377,3.26967,14.230357,57.373143996,32.600735969,2619.99081,45.305101414,46.454343401,0.71927702807,0.30717857143,255.696,80.7464,96.8734,78.2217,109.9059,98.6434,160.0143,250.2,95.32,81.59033203125,0.0110606487650415,1.61809971387292,5.1670217164929,1.335905,0.006653289682120533
2013-03-01,3578.0,30.924882,7.214328,3.270088,14.702613,57.562798379,32.669714969,2638.227856,45.367531359,45.081153363,0.80446318072,-0.51606451613,246.595,81.4528,96.4935,78.5967,110.8859,99.047,159.7642,248.9,93.05,75.89672088623047,0.0359877239828729,1.61809971387292,5.1670217164929,1.29636,-0.023814519513218557
2013-04-01,3517.0,31.111345,7.373514,2.969869,14.864433,57.937783615,33.126461969,2648.831976,45.366655581,45.809936523,0.46581718598,0.1154,240.473,82.1641,97.2085,79.8705,113.1561,98.9445,160.0143,259.0,92.07,95.10787200927734,0.01808576777989,1.61809971387292,5.1670217164929,1.3026,-0.010531972058033356
2013-05-01,3784.0,30.941445,7.325849,2.87021,15.304839,58.180010508,33.023956969,2627.036702,45.949959718,45.528522223,-0.42855889095,1.0446774194,240.468,82.8874,96.4949,79.9821,112.5607,99.0383,162.1458,262.2,94.8,83.71731567382812,0.0207628116830578,1.61809971387292,5.1670217164929,1.2982045454545,0.02965135223199744
2013-06-01,3620.0,30.541475,7.277135,2.570282,15.833033,58.381506829,32.957903969,2633.008865,46.603338908,45.342181558,0.80518176789,-0.1339,242.711,83.6262,96.1743,80.4269,111.8153,99.2221,162.8565,259.9,95.8,82.97300720214844,-0.0149993015955808,1.61809971387292,5.1670217164929,1.318875,0.010548523206751037
2013-07-01,3554.0,30.537553,7.521758,2.369154,16.041677,59.037394088,33.175966969,2647.991873,47.157200671,46.76017949,2.187341942,-0.51864516129,242.986,84.3749,97.7464,82.4735,115.1254,98.8987,163.6404,270.4,104.61,73.97581481933594,0.0494620799130853,1.61809971387292,5.1670217164929,1.3080130434783,0.09196242171189972
2013-08-01,3623.0,30.422,7.534274,2.170249,15.793194,58.91787883,33.137642969,2646.115106,45.576270205,46.294011962,-0.24578050418,0.20422580645,244.833,85.1391,96.8963,82.4967,115.8771,99.4897,165.0714,269.3,106.57,90.95674896240234,-0.0312980194793439,1.61809971387292,5.1670217164929,1.33095,0.0187362584838926
2013-09-01,3690.0,29.668345,7.838081,2.270805,15.6358,59.088847282,32.341293969,2669.911991,46.236124047,45.864490696,1.463702992,-0.48356666667,242.745,85.9212,98.4212,84.5647,119.7576,100.021,163.7134,271.7,106.29,100.4593276977539,0.0297495232591953,1.61809971387292,5.1670217164929,1.3347904761905,-0.002627381064089218
2013-10-01,3234.0,29.940723,7.760234,2.569315,14.991129,59.314963411,32.372111969,2632.342831,45.671634006,46.391649929,-0.83569983262,0.44512903226,241.954,86.7235,95.7897,83.0723,118.4588,99.9037,160.2462,261.6,100.54,72.95311737060547,0.0445957527619447,1.61809971387292,5.1670217164929,1.3634956521739,-0.05409728102361466
2013-11-01,3336.0,29.412345,7.918827,2.570112,15.632967,60.175571615,31.840837969,2588.801775,46.740253182,46.907935918,0.180410982,0.75323333333,242.718,87.5464,95.7588,83.8334,121.1252,100.1582,159.8732,247.0,93.86,77.77902221679688,0.0280494713673287,1.61809971387292,5.1670217164929,1.3492904761905,-0.06644121742590026
2013-12-01,3400.0,29.579723,7.932384,2.569989,16.06929,60.117170798,32.032518969,2544.506709,47.275392576,46.216648368,-0.086521920572,0.48935483871,245.733,88.3839,95.343,84.2679,121.5311,100.374,160.4604,259.1,97.63,70.37248992919922,0.0235627919754459,1.61809971387292,5.1670217164929,1.37036,0.040166204986149534
2014-01-01,3198.0,30.032723,8.072268,2.349947,15.311065,59.444262293,32.757407454,2553.93031,47.253553025,45.52434954,0.88021994632,-0.74167741935,250.34,89.2349,96.4742,86.0887,123.865,99.9899,158.9354,265.7,94.62,77.91596984863281,-0.0355829059558115,2.18309026061168,1.94265254865643,1.3610227272727,-0.030830687288743164
2014-02-01,3168.0,30.148513,8.148788,2.399316,15.127571,59.945669307,32.809754454,2557.828467,47.459068067,46.585538193,1.4284023919,-0.081642857143,249.925,90.1009,96.611,87.0474,125.1794,100.7471,158.1148,302.8,100.82,69.00352478027344,0.0431170301781616,2.18309026061168,1.94265254865643,1.36585,0.06552525893045846
2014-03-01,3180.0,29.963042,8.290926,2.650229,15.115742,59.770790681,32.312051454,2564.300188,46.096745256,45.409045695,-0.36957631277,0.05835483871,249.961,90.9773,97.0511,88.2944,127.3125,101.7435,160.0151,285.4,100.8,119.83855438232422,0.006932165418227,2.18309026061168,1.94265254865643,1.3822523809524,-0.00019837333862327
2014-04-01,3485.0,29.72868,8.519907,2.650028,15.864133,60.335067164,32.062036454,2578.782863,48.263750976,45.057948154,1.3202180117,0.53503333333,249.864,91.8556,98.4458,90.4279,131.9026,101.8273,162.8362,282.3,102.07,93.22154235839844,0.0062007891534141,2.18309026061168,1.94265254865643,1.38125,0.012599206349206415
2014-05-01,3108.0,29.991,8.636473,2.549889,15.945548,60.405707713,32.418421454,2643.300914,48.195157872,44.37442684,1.7511023522,-1.0730967742,249.213,92.7366,98.9789,91.7897,132.512,102.2392,167.1281,279.5,102.18,83.4288558959961,0.0210302800732804,2.18309026061168,1.94265254865643,1.3732142857143,0.0010776917801509356
2014-06-01,3036.0,30.090178,8.73419,2.600563,15.8173,61.145631164,32.435373454,2634.98231,48.29499615,45.138723299,-0.42457196887,0.3951,249.714,93.6165,100.1559,93.7624,134.1295,102.5774,168.9385,280.1,105.79,98.76710510253906,0.0190583317494701,2.18309026061168,1.94265254865643,1.3592380952381,0.03532981013897052
2014-07-01,3359.0,30.091445,8.837175,2.400621,16.534452,61.189803542,32.658800454,2649.543126,47.634487381,46.175548436,0.43113556335,-0.32912903226,248.744,94.4805,99.9363,94.4203,135.1254,102.7954,172.4101,269.2,103.59,138.7539520263672,-0.0150798308453423,2.18309026061168,1.94265254865643,1.3539173913043,-0.020795916438226647
